Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163699225392753&slink=7ly7yu&f1=1,133,0,4,5,"град София, Белите брези",2022,3-СТАЕН,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164156258782747&slink=7ly7yu&f1=1,133,0,3,4,"град София, Бояна",2024,3-СТАЕН,Тухла,263260
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162921023834782&slink=7ly7yu&f1=1,133,0,1,5,"град София, Витоша",2020,3-СТАЕН,Тухла,198423
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160215511034361&slink=7ly7yu&f1=1,133,0,1,6,"град София, Докторски паметник",0,3-СТАЕН,Тухла,285000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163853420887793&slink=7ly7yu&f1=1,133,0,2,3,"град София, Драгалевци",2021,3-СТАЕН,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159221817853454&slink=7ly7yu&f1=1,133,0,2,3,"град София, Драгалевци",2021,3-СТАЕН,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163602996237320&slink=7ly7yu&f1=1,133,0,2,3,"град София, Драгалевци",2021,3-СТАЕН,Тухла,238100
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163825942316998&slink=7ly7yu&f1=1,133,0,2,5,"град София, Зона Б-5-3",0,3-СТАЕН,Тухла,266000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164302617422840&slink=7ly7yu&f1=1,133,0,2,7,"град София, Кръстова вада",0,3-СТАЕН,Тухла,168222
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164303303146495&slink=7ly7yu&f1=1,133,0,6,6,"град София, Кръстова вада",2021,3-СТАЕН,Тухла,225000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163307547160578&slink=7ly7yu&f1=1,133,0,6,6,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,225000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155074148402093&slink=7ly7yu&f1=1,133,0,6,6,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,225000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163430045264531&slink=7ly7yu&f1=1,133,0,6,6,"град София, Кръстова вада",0,3-СТАЕН,Тухла,230000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163601425027415&slink=7ly7yu&f1=1,133,0,4,5,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164146562900718&slink=7ly7yu&f1=1,133,0,2,5,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163896194948609&slink=7ly7yu&f1=1,133,0,2,5,"град София, Лозенец",2011,3-СТАЕН,Тухла,399000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160326444064056&slink=7ly7yu&f1=1,133,0,10,10,"град София, Люлин 2",2017,3-СТАЕН,Тухла,111170
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c144596280224128&slink=7ly7yu&f1=1,133,0,10,10,"град София, Люлин 2",2018,3-СТАЕН,Тухла,111170
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162435198079493&slink=7ly7yu&f1=1,133,0,10,10,"град София, Люлин 2",2012,3-СТАЕН,Тухла,112780
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160309461212251&slink=7ly7yu&f1=1,133,0,10,10,"град София, Люлин 2",2011,3-СТАЕН,Тухла,112786
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163879326160981&slink=7ly7yu&f1=1,133,0,1,4,"град София, Малинова долина",2022,3-СТАЕН,Тухла,111480
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164276216005630&slink=7ly7yu&f1=1,133,0,4,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,133208
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163472967042255&slink=7ly7yu&f1=1,133,0,2,5,"град София, Малинова долина",2021,3-СТАЕН,Тухла,178940
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163482842357784&slink=7ly7yu&f1=1,133,0,1,2,"град София, Малинова долина",2021,3-СТАЕН,Тухла,184000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164327665431269&slink=7ly7yu&f1=1,133,0,1,5,"град София, Малинова долина",0,3-СТАЕН,Тухла,223080
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164268222337171&slink=7ly7yu&f1=1,133,0,2,4,"град София, Манастирски ливади",2024,3-СТАЕН,Тухла,158300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164188995419774&slink=7ly7yu&f1=1,133,0,3,4,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,172900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161718547263051&slink=7ly7yu&f1=1,133,0,1,6,"град София, Оборище",2006,3-СТАЕН,Тухла,206258
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164302305215262&slink=7ly7yu&f1=1,133,0,6,6,"град София, Овча купел",2022,3-СТАЕН,Тухла,138900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163693614301079&slink=7ly7yu&f1=1,133,0,5,5,"град София, Овча купел 1",2024,3-СТАЕН,Тухла,139549
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164327671026059&slink=7ly7yu&f1=1,133,0,1,5,"град София, Студентски град",0,3-СТАЕН,Тухла,223080
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163887626003416&slink=7ly7yu&f1=1,133,0,7,11,"град София, Хладилника",0,3-СТАЕН,Тухла,248400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163965730651943&slink=7ly7yu&f1=1,133,0,5,6,"град София, Център",2019,3-СТАЕН,Тухла,199000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163910535412240&slink=7ly7yu&f1=1,133,0,5,8,"град София, Център",0,3-СТАЕН,Тухла,199200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162408364308346&slink=7ly7yu&f1=1,133,0,6,6,"град София, Център",2020,3-СТАЕН,Тухла,199425
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162738206302287&slink=7ly7yu&f1=1,133,0,4,5,"град София, Център",1938,3-СТАЕН,Тухла,245000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163663016351018&slink=7ly7yu&f1=2,133,0,4,5,"град София, Драгалевци",2023,4-СТАЕН,Тухла,180200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d161183862985005&slink=7ly7yu&f1=2,133,0,4,4,"град София, Иван Вазов",0,4-СТАЕН,Тухла,250000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d161123954996850&slink=7ly7yu&f1=2,133,0,5,6,"град София, Кръстова вада",2019,4-СТАЕН,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d161035737507109&slink=7ly7yu&f1=2,133,0,5,6,"град София, Кръстова вада",2020,4-СТАЕН,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163112756210709&slink=7ly7yu&f1=2,133,0,3,7,"град София, Овча купел 2",2023,4-СТАЕН,Тухла,147378
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164007798498013&slink=7ly7yu&f1=2,133,0,4,4,"град София, Център",1960,4-СТАЕН,Тухла,240000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164189468610326&slink=7ly7yu&f1=2,133,0,2,5,"град София, Център",2024,4-СТАЕН,Тухла,305693
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e163724778965292&slink=7ly7yu&f1=2,133,0,3,7,"град София, Люлин - център",2013,МНОГОСТАЕН,Тухла,169000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e163896033728879&slink=7ly7yu&f1=2,133,0,1,5,"град София, Павлово",2007,МНОГОСТАЕН,Тухла,151800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f161469025111717&slink=7ly7yu&f1=2,133,0,1,5,"град София, Витоша",2021,МЕЗОНЕТ,Тухла,189700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163626942113895&slink=7ly7yu&f1=2,133,0,5,6,"град София, Красна поляна 3",2010,МЕЗОНЕТ,Тухла,205000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163584091695907&slink=7ly7yu&f1=2,133,0,6,7,"град София, Център",2020,МЕЗОНЕТ,Тухла,199000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163464732095687&slink=7ly7yu&f1=2,133,0,6,7,"град София, Център",2021,МЕЗОНЕТ,Тухла,199380
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h164189696283167&slink=7ly7yu&f1=2,133,0,2,5,"град София, Център",2024,"АТЕЛИЕ, ТАВАН",Тухла,305693
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164269459833644&slink=7ly81h&f1=1,134,0,2,4,"град София, Бояна",2010,3-СТАЕН,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164328956101345&slink=7ly81h&f1=1,134,0,3,5,"град София, Витоша",2011,3-СТАЕН,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164296186682079&slink=7ly81h&f1=1,134,0,2,5,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,247900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164296282018857&slink=7ly81h&f1=1,134,0,4,5,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,248400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153010423050730&slink=7ly81h&f1=1,134,0,3,6,"град София, Овча купел",2022,3-СТАЕН,Тухла,138700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b145562563231383&slink=7ly81h&f1=1,134,0,5,5,"град София, Княжево",2017,2-СТАЕН,Тухла,99000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163463425558010&slink=7ly81h&f1=1,134,0,1,5,"град София, Овча купел",2021,2-СТАЕН,Тухла,99990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163454670136216&slink=7ly81h&f1=1,134,0,1,3,"град София, Бояна",2021,3-СТАЕН,Тухла,185597
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161818171703091&slink=7ly81h&f1=1,134,0,2,6,"град София, Бояна",2021,3-СТАЕН,Тухла,258000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163404276041432&slink=7ly81h&f1=1,134,0,2,4,"град София, Бояна",0,3-СТАЕН,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c149320107151069&slink=7ly81h&f1=1,134,0,3,5,"град София, Бъкстон",2020,3-СТАЕН,Тухла,167100
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164208133284651&slink=7ly81h&f1=1,134,0,3,4,"град София, Витоша",2023,3-СТАЕН,Тухла,207880
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161105673687836&slink=7ly81h&f1=1,134,0,12,14,"град София, Дружба 2",1990,3-СТАЕН,Тухла,200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162790107482036&slink=7ly81h&f1=1,134,0,7,8,"град София, Зона Б-18",2023,3-СТАЕН,Тухла,181629
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162469785864022&slink=7ly81h&f1=1,134,0,4,5,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,160800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162469750641783&slink=7ly81h&f1=1,134,0,3,5,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,160800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163707566690926&slink=7ly81h&f1=1,134,0,5,8,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,196770
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164302513058402&slink=7ly81h&f1=1,134,0,8,8,"град София, Кръстова вада",0,3-СТАЕН,Тухла,232429
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163119233313138&slink=7ly81h&f1=1,134,0,6,7,"град София, Кръстова вада",2021,3-СТАЕН,Тухла,233264
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163333640763207&slink=7ly81h&f1=1,134,0,6,7,"град София, Кръстова вада",0,3-СТАЕН,Тухла,233264
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163934277326148&slink=7ly81h&f1=1,134,0,2,6,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,240588
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163784269144175&slink=7ly81h&f1=1,134,0,1,3,"град София, м-т Гърдова глава",0,3-СТАЕН,Тухла,185597
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164300327281495&slink=7ly81h&f1=1,134,0,9,10,"град София, Малинова долина",0,3-СТАЕН,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c149984226257622&slink=7ly81h&f1=1,134,0,3,6,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,129800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164251105471836&slink=7ly81h&f1=1,134,0,6,7,"град София, Манастирски ливади",2006,3-СТАЕН,Тухла,192000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164251521519888&slink=7ly81h&f1=1,134,0,6,6,"град София, Надежда 1",2023,3-СТАЕН,Тухла,128900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162333241946303&slink=7ly81h&f1=1,134,0,1,4,"град София, Редута",2008,3-СТАЕН,Тухла,208000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161574735907330&slink=7ly81h&f1=1,134,0,2,3,"град София, с. Лозен",1960,3-СТАЕН,Тухла,98990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c149435167642216&slink=7ly81h&f1=1,134,0,3,5,"град София, Симеоново",2016,3-СТАЕН,Тухла,272000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164305416854259&slink=7ly81h&f1=1,134,0,3,4,"град София, Симеоново",0,3-СТАЕН,Тухла,272000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164157061471183&slink=7ly81h&f1=1,134,0,3,4,"град София, Симеоново",2017,3-СТАЕН,Тухла,272000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163430346553459&slink=7ly81h&f1=1,134,0,3,4,"град София, Симеоново",2016,3-СТАЕН,Тухла,272000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155739090473998&slink=7ly81h&f1=1,134,0,3,4,"град София, Симеоново",2017,3-СТАЕН,Тухла,272000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164312122125191&slink=7ly81h&f1=1,134,0,3,7,"град София, Кръстова вада",0,4-СТАЕН,Тухла,208201
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163065441665901&slink=7ly81h&f1=1,134,0,2,5,"град София, Малинова долина",2021,4-СТАЕН,Тухла,134400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163964409553296&slink=7ly81h&f1=1,134,0,9,10,"град София, Малинова долина",0,4-СТАЕН,Тухла,153000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164267246744908&slink=7ly81h&f1=1,134,0,9,9,"град София, Малинова долина",2023,4-СТАЕН,Тухла,187386
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163118628551568&slink=7ly81h&f1=1,134,0,9,11,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,193807
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163067928335645&slink=7ly81h&f1=1,134,0,4,8,"град София, Овча купел",2023,4-СТАЕН,Тухла,127271
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163602732819616&slink=7ly81h&f1=1,134,0,4,9,"град София, Овча купел",0,4-СТАЕН,Тухла,127271
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163907031406311&slink=7ly81h&f1=2,134,0,2,6,"град София, Овча купел",2022,4-СТАЕН,Тухла,174000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163760268534237&slink=7ly81h&f1=2,134,0,6,9,"град София, Павлово",2021,4-СТАЕН,Тухла,198900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163067620666000&slink=7ly81h&f1=2,134,0,6,8,"град София, Павлово",2020,4-СТАЕН,Тухла,200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d161626012274021&slink=7ly81h&f1=2,134,0,2,3,"град София, с. Лозен",1960,4-СТАЕН,Тухла,98990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164318495929215&slink=7ly81h&f1=2,134,0,2,7,"град София, Център",2019,4-СТАЕН,Тухла,259500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164321280158144&slink=7ly81h&f1=2,134,0,3,5,"град София, Център",1934,4-СТАЕН,ЕПК,490000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159352253259665&slink=7ly81h&f1=2,134,0,3,5,"град София, Център",1934,4-СТАЕН,ЕПК,490000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164180228197775&slink=7ly81h&f1=2,134,0,7,8,"град София, Овча купел 2",2023,МНОГОСТАЕН,Тухла,145541
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164180225367957&slink=7ly81h&f1=2,134,0,4,8,"град София, Овча купел 2",2023,МНОГОСТАЕН,Тухла,147345
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164180224706655&slink=7ly81h&f1=2,134,0,2,8,"град София, Овча купел 2",2023,МНОГОСТАЕН,Тухла,147345
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164180226464530&slink=7ly81h&f1=2,134,0,5,8,"град София, Овча купел 2",2023,МНОГОСТАЕН,Тухла,147378
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e162418555493752&slink=7ly81h&f1=2,134,0,2,4,"град София, Център",1940,МНОГОСТАЕН,Тухла,158999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164318366139750&slink=7ly81h&f1=2,134,0,2,7,"град София, Център",2022,МНОГОСТАЕН,Тухла,255555
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164311536010884&slink=7ly81h&f1=2,134,0,2,7,"град София, Център",0,МНОГОСТАЕН,Тухла,259555
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f157841299471666&slink=7ly81h&f1=2,134,0,5,6,"град София, Надежда 2",0,МЕЗОНЕТ,Тухла,113000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164308112940382&slink=7ly83a&f1=1,135,0,5,6,"град София, Докторски паметник",0,3-СТАЕН,Тухла,398000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164269768510431&slink=7ly83a&f1=1,135,0,7,8,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,247000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164279686872096&slink=7ly83a&f1=1,135,0,5,6,"град София, Докторски паметник",0,4-СТАЕН,Тухла,398000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164308114507330&slink=7ly83a&f1=1,135,0,5,6,"град София, Център",0,4-СТАЕН,Тухла,398000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164192441765296&slink=7ly83a&f1=1,135,0,2,3,"град София, Бояна",2021,3-СТАЕН,Тухла,191000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163541742913652&slink=7ly83a&f1=1,135,0,1,11,"град София, Витоша",0,3-СТАЕН,ЕПК,179900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163768799472975&slink=7ly83a&f1=1,135,0,6,6,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,199000
